,0,1,2,3,4,5,6,7
3,1987.3333333333333,2355.6666666666665,4349.0,1826.7777777777778,1418.5555555555557,1631.0,1834.2222222222222,1851.111111111111
4,2213.222222222222,2640.6666666666665,1552.888888888889,2530.8888888888887,1641.111111111111,1945.7777777777778,2163.1111111111113,1865.0
5,1462.888888888889,2181.6666666666665,1255.111111111111,1892.6666666666667,969.8888888888889,1369.2222222222222,1714.888888888889,1533.6666666666667
6,1494.0,2361.8888888888887,1933.888888888889,1817.6666666666667,1035.111111111111,1715.5555555555557,1417.0,1496.4444444444443
7,1269.111111111111,2400.8888888888887,1460.3333333333333,1954.2222222222222,1055.0,1409.2222222222222,1611.3333333333333,1738.0
8,1642.6666666666667,2254.6666666666665,1252.3333333333333,1955.111111111111,1041.4444444444443,1449.0,1613.888888888889,1351.3333333333333
9,1426.5555555555557,2031.0,1745.7777777777778,1879.6666666666667,880.2222222222222,1354.2222222222222,1542.6666666666667,1443.111111111111
10,1555.7777777777778,2017.0,1336.111111111111,1839.0,1036.888888888889,1511.6666666666667,1611.7777777777778,1547.7777777777778
