,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,590.8888888888889,1803.3333333333333,717.4444444444445,432.8888888888889,421.55555555555554,956.4444444444445,726.5555555555555,516.2222222222222,1310.888888888889,916.4444444444445,974.4444444444445,1167.3333333333333,1055.0,806.3333333333334,874.1111111111111
4,702.3333333333334,2070.6666666666665,655.7777777777778,506.1111111111111,552.1111111111111,809.7777777777778,653.7777777777778,655.3333333333334,1122.0,932.6666666666666,1297.888888888889,1359.2222222222222,1062.111111111111,938.3333333333334,1158.888888888889
5,1642.111111111111,1993.3333333333333,976.6666666666666,734.1111111111111,703.0,933.3333333333334,683.7777777777778,809.1111111111111,1541.888888888889,1357.4444444444443,1356.2222222222222,1218.888888888889,1619.111111111111,1053.4444444444443,1038.3333333333333
6,917.5555555555555,2015.7777777777778,870.3333333333334,808.5555555555555,653.2222222222222,1164.2222222222222,803.3333333333334,848.3333333333334,1440.0,1503.888888888889,1368.111111111111,1511.6666666666667,2102.222222222222,1115.2222222222222,1202.4444444444443
7,598.3333333333334,2306.222222222222,840.0,843.1111111111111,1093.3333333333333,1164.111111111111,761.7777777777778,929.0,1943.0,1624.111111111111,1347.4444444444443,1457.888888888889,1389.6666666666667,1099.111111111111,1374.3333333333333
8,885.3333333333334,2263.6666666666665,888.8888888888889,942.1111111111111,851.2222222222222,1328.3333333333333,1100.3333333333333,938.7777777777778,1507.3333333333333,1487.3333333333333,1446.4444444444443,1893.4444444444443,1755.111111111111,1220.0,1135.6666666666667
9,828.4444444444445,2457.8888888888887,875.1111111111111,888.3333333333334,842.8888888888889,1200.7777777777778,1137.7777777777778,772.1111111111111,1648.4444444444443,1798.0,1570.6666666666667,2339.0,2074.777777777778,1146.111111111111,1354.5555555555557
10,759.4444444444445,2050.3333333333335,784.0,927.6666666666666,760.4444444444445,1471.3333333333333,634.7777777777778,842.4444444444445,1519.3333333333333,1417.111111111111,1498.4444444444443,1656.888888888889,1763.5555555555557,1231.0,1619.2222222222222
