,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
1,0.9942857142857142,0.987,0.9840000000000001,0.983404255319149,0.9782758620689656,0.9766153846153847,0.9742857142857142,0.9723711340206187,0.9706542056074767,0.9700854700854702,0.963709677419355,0.9669064748201441,0.9695483870967745,0.9691463414634148,0.9638150289017343,0.9629189189189191,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938,0.9604255319148938
3,0.9942857142857142,0.987,0.9839999999999999,0.9824489795918366,0.9771929824561403,0.9560606060606059,0.9609756097560974,0.9561702127659572,0.9566666666666664,0.9565811965811964,0.9518110236220472,0.9567123287671231,0.9594999999999999,0.957894736842105,0.9551912568306008,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254,0.9453403141361254
5,0.9942857142857142,0.986,0.9851428571428571,0.9834782608695652,0.9631578947368422,0.9564383561643837,0.959318181818182,0.9576237623762377,0.9576991150442479,0.9531147540983609,0.9513636363636366,0.9566887417218547,0.959268292682927,0.9569318181818182,0.9528260869565217,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771,0.9355440414507771
7,0.9857142857142857,0.9790909090909091,0.9733333333333332,0.9771999999999998,0.9520689655172413,0.9057971014492753,0.9209302325581397,0.9280412371134021,0.9314814814814816,0.9341666666666665,0.9112307692307691,0.9187412587412588,0.9264596273291926,0.9291860465116278,0.9265193370165745,0.920518134715026,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855
9,0.9857142857142857,0.9790909090909091,0.9733333333333332,0.9771999999999998,0.9520689655172413,0.9057971014492753,0.9209302325581397,0.9280412371134021,0.9314814814814816,0.9341666666666665,0.9112307692307691,0.9187412587412588,0.9264596273291926,0.9291860465116278,0.9265193370165745,0.920518134715026,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855,0.9073366834170855
